platform,content,score,user,time,song_id,clean_content,words,word_count,sentiment_label,sentiment_prob,sentiment_text,entities,person_entities,location_entities,organization_entities,product_entities,keywords,keyword_list,is_long,summary,topic_0,topic_1,topic_2,topic_3,topic_4,dominant_topic,aspect_results,aspect_晚安,aspect_时候,aspect_朋友,aspect_世界,aspect_我会,aspect_感觉,aspect_流泪,aspect_首歌,aspect_我爱你,aspect_爱心
网易云音乐,高考倒计时45天,1,-陳_1-,2025-04-23 19:45:16,1359356908,高考倒计时天,"['高考', '倒计时']",2,1,0.4516834318637848,中性,[],[],[],[],[],"[('倒计时', 4.92881319207), ('高考', 4.24451580006)]","['倒计时', '高考']",False,,0.0,0.0,0.0,0.0,0.0,0,"[('倒计时', '中性', 0.0, '高考倒计时天', [])]",无,无,无,无,无,无,无,无,无,无
网易云音乐,这,1,萝卜张___,2025-04-23 19:37:42,1359356908,这,[],0,1,0.394278734922409,中性,[],[],[],[],[],[],[],False,,0.0,0.0,0.0,0.0,0.0,0,[],无,无,无,无,无,无,无,无,无,无
网易云音乐,晚安,1,阴郁令你费解,2025-04-23 19:37:26,1359356908,晚安,['晚安'],1,2,0.4150713980197906,正面,[],[],[],[],[],"[('晚安', 11.2616203224)]",['晚安'],False,,0.0,0.0,0.0,0.0,0.0,0,"[('晚安', '中性', 0.0, '晚安', [])]",中性,无,无,无,无,无,无,无,无,无
网易云音乐,悲伤原来捂住眼睛，也会从鼻子里流出来,1,生命万歳,2025-04-23 19:32:19,1359356908,悲伤原来捂住眼睛，也会从鼻子里流出来,"['悲伤', '原来', '捂住', '眼睛', '鼻子', '里流', '出来']",7,2,0.450635552406311,正面,"[('，', 'OTHER', 8, 9)]",[],[],[],[],"[('捂住', 2.1714354735925), ('鼻子', 1.7403559264825), ('眼睛', 1.283415007665), ('出来', 1.09229906345)]","['捂住', '鼻子', '眼睛', '出来']",False,,0.0,0.0,0.0,0.0,0.0,0,"[('眼睛', '中性', 0.0, '伤原来捂住眼睛，也会从鼻', []), ('鼻子', '中性', 0.0, '睛，也会从鼻子里流出来', [])]",无,无,无,无,无,无,无,无,无,无
网易云音乐,好听,1,shore_海岸,2025-04-23 19:22:35,1359356908,好听,['好听'],1,1,0.4081085324287414,中性,[],[],[],[],[],"[('好听', 8.66956903512)]",['好听'],False,,0.0,0.0,0.0,0.0,0.0,0,[],无,无,无,无,无,无,无,无,无,无
网易云音乐,高一的单曲循环,1,伤痕肌,2025-04-23 19:22:15,1359356908,高一的单曲循环,"['高一', '单曲', '循环']",3,2,0.4909023344516754,正面,[],[],[],[],[],"[('单曲', 6.14561986975), ('循环', 3.34235132466)]","['单曲', '循环']",False,,0.0,0.0,0.0,0.0,0.0,0,"[('单曲', '中性', 0.0, '高一的单曲循环', [])]",无,无,无,无,无,无,无,无,无,无
网易云音乐,接,1,厌烦小雨天和你,2025-04-23 19:15:01,1359356908,接,[],0,0,0.3542755842208862,负面,[],[],[],[],[],[],[],False,,0.0,0.0,0.0,0.0,0.0,0,[],无,无,无,无,无,无,无,无,无,无
网易云音乐,晚安,1,立秋超群巧克力,2025-04-23 19:12:06,1359356908,晚安,['晚安'],1,2,0.4150713980197906,正面,[],[],[],[],[],"[('晚安', 11.2616203224)]",['晚安'],False,,0.0,0.0,0.0,0.0,0.0,0,"[('晚安', '中性', 0.0, '晚安', [])]",中性,无,无,无,无,无,无,无,无,无
网易云音乐,和喜欢的人说晚安吧,1,小羊冰7,2025-04-23 19:10:42,1359356908,和喜欢的人说晚安吧,"['喜欢', '晚安']",2,2,0.5213369131088257,正面,[],[],[],[],[],"[('晚安', 5.6308101612), ('喜欢', 2.85129420151)]","['晚安', '喜欢']",False,,0.0,0.0,0.0,0.0,0.0,0,"[('晚安', '正面', 0.3333333333333333, '喜欢的人说晚安吧', [('喜欢', 1.0)])]",正面,无,无,无,无,无,无,无,无,无
网易云音乐,[多多比耶],1,一祺吃鱼,2025-04-23 19:08:43,1359356908,多多比耶,"['多多', '比耶']",2,2,0.4509317576885223,正面,"[('耶', 'PERSON', 3, 4)]",['耶'],[],[],[],[],[],False,,0.0,0.0,0.0,0.0,0.0,0,[],无,无,无,无,无,无,无,无,无,无
网易云音乐,做人不能太天真  除有人懂你的天真.,1,那就宅一辈子-,2025-04-23 19:06:30,1359356908,做人不能太天真 除有人懂你的天真,"['做人', '不能', '太天真', '有人', '天真']",5,1,0.3953371942043304,中性,"[('太天真', 'PERSON', 4, 7), (' ', 'OTHER', 7, 8), ('天真', 'OTHER', 14, 16)]",['太天真'],[],[],[],"[('做人', 4.20380810432), ('不能', 1.99508241725)]","['做人', '不能']",False,,0.0,0.0,0.0,0.0,0.0,0,"[('做人', '中性', 0.0, '做人不能太天真', []), ('太天真', '中性', 0.0, '做人不能太天真 除有人懂', []), ('天真', '中性', 0.0, '做人不能太天真 除有人懂', [])]",无,无,无,无,无,无,无,无,无,无
网易云音乐,来了,1,上官默耶,2025-04-23 19:05:50,1359356908,来了,[],0,2,0.4005726873874664,正面,[],[],[],[],[],[],[],False,,0.0,0.0,0.0,0.0,0.0,0,[],无,无,无,无,无,无,无,无,无,无
网易云音乐,错过了 就是错过了…,1,唱跳rap的仙女沫,2025-04-23 18:59:50,1359356908,错过了 就是错过了,"['错过', '错过']",2,1,0.3984226882457733,中性,"[(' ', 'OTHER', 3, 4)]",[],[],[],[],"[('错过', 8.30969067146)]",['错过'],False,,0.0,0.0,0.0,0.0,0.0,0,[],无,无,无,无,无,无,无,无,无,无
网易云音乐,天津的吗 我也是 祝你得偿所愿,1,我飘在他心里,2025-04-23 18:53:36,1359356908,天津的吗 我也是 祝你得偿所愿,"['天津', '得偿', '所愿']",3,2,0.4201599657535553,正面,"[('天津', 'LOCATION', 0, 2), (' ', 'OTHER', 4, 5), (' ', 'OTHER', 8, 9)]",[],['天津'],[],[],"[('得偿', 5.97738375145), ('天津', 3.229971972295)]","['得偿', '天津']",False,,0.0,0.0,0.0,0.0,0.0,0,"[('天津', '中性', 0.0, '天津的吗 我也', [])]",无,无,无,无,无,无,无,无,无,无
网易云音乐,好的 宝宝,1,写封告白信说爱你,2025-04-23 18:52:28,1359356908,好的 宝宝,['宝宝'],1,1,0.3825054764747619,中性,"[(' ', 'OTHER', 2, 3), ('宝宝', 'PERSON', 3, 5)]",['宝宝'],[],[],[],[],[],False,,0.0,0.0,0.0,0.0,0.0,0,"[('宝宝', '正面', 0.3333333333333333, '好的 宝宝', [('好', 1.0)])]",无,无,无,无,无,无,无,无,无,无
网易云音乐,但是真的会有这样的人吗,1,秋末残雪mad,2025-04-23 18:37:03,1359356908,但是真的会有这样的人吗,['真的'],1,2,0.446591854095459,正面,[],[],[],[],[],[],[],False,,0.0,0.0,0.0,0.0,0.0,0,[],无,无,无,无,无,无,无,无,无,无
网易云音乐,点赞有特效[多多比耶],1,漏尿被护工打,2025-04-23 18:27:28,1359356908,点赞有特效多多比耶,"['点赞', '特效', '多多', '比耶']",4,2,0.3921428918838501,正面,"[('耶', 'PERSON', 8, 9)]",['耶'],[],[],[],"[('赞有', 11.9547675029)]",['赞有'],False,,0.0,0.0,0.0,0.0,0.0,0,[],无,无,无,无,无,无,无,无,无,无
网易云音乐,她们都嘲笑我，她踩我板凳，踢我板凳，跟他朋友说，看不起我是吧？总有，一天我会给你们看的。,1,极品布偶,2025-04-23 18:26:09,1359356908,她们都嘲笑我，她踩我板凳，踢我板凳，跟他朋友说，看不起我是吧？总有，一天我会给你们看的。,"['她们', '嘲笑', '板凳', '板凳', '朋友', '看不起', '总有', '一天', '我会', '你们']",10,2,0.4445706009864807,正面,"[('，', 'OTHER', 6, 7), ('，', 'OTHER', 12, 13), ('，', 'OTHER', 17, 18), ('，', 'OTHER', 23, 24), ('？', 'OTHER', 30, 31), ('，', 'OTHER', 33, 34), ('。', 'OTHER', 43, 44)]",[],[],[],[],"[('板凳', 2.963347452626667), ('看不起', 1.5081078980099998), ('嘲笑', 1.3712257308), ('我会', 1.2235104024133332), ('朋友', 0.9745180804733334)]","['板凳', '看不起', '嘲笑', '我会', '朋友']",False,,0.0,0.0,0.0,0.0,0.0,0,"[('板凳', '中性', 0.0, '我，她踩我板凳，踢我板凳', []), ('板凳', '中性', 0.0, '我，她踩我板凳，踢我板凳', []), ('朋友', '中性', 0.0, '板凳，跟他朋友说，看不起', []), ('我会', '中性', 0.0, '总有，一天我会给你们看的', [])]",无,无,中性,无,中性,无,无,无,无,无
网易云音乐,这里,1,三人鑫ym,2025-04-23 18:24:46,1359356908,这里,['这里'],1,2,0.4118743240833282,正面,[],[],[],[],[],[],[],False,,0.0,0.0,0.0,0.0,0.0,0,[],无,无,无,无,无,无,无,无,无,无
网易云音乐,这里,1,爱意漫诗尾,2025-04-23 17:54:29,1359356908,这里,['这里'],1,2,0.4118743240833282,正面,[],[],[],[],[],[],[],False,,0.0,0.0,0.0,0.0,0.0,0,[],无,无,无,无,无,无,无,无,无,无
网易云音乐,甘肃的天气好不好，静静你过得好不好,1,野_原_琳_,2025-04-23 17:51:52,1359356908,甘肃的天气好不好，静静你过得好不好,"['甘肃', '天气', '好不好', '静静', '好不好']",5,2,0.5078344345092773,正面,"[('甘肃', 'LOCATION', 0, 2), ('，', 'OTHER', 8, 9), ('静静', 'PERSON', 9, 11)]",['静静'],['甘肃'],[],[],"[('过得', 2.7564886233833334), ('甘肃', 2.32666871591), ('天气', 2.1533146481966665)]","['过得', '甘肃', '天气']",False,,0.0,0.0,0.0,0.0,0.0,0,"[('甘肃', '正面', 0.3333333333333333, '甘肃的天气好不', [('好', 1.0)]), ('天气', '中性', 0.0, '甘肃的天气好不好，静', []), ('好不好', '中性', 0.0, '甘肃的天气好不好，静静你过', []), ('静静', '正面', 0.3333333333333333, '气好不好，静静你过得好不', [('好', 1.0)]), ('好不好', '中性', 0.0, '甘肃的天气好不好，静静你过', [])]",无,无,无,无,无,无,无,无,无,无
网易云音乐,滴滴滴,1,昆卡深棕绿音符,2025-04-23 17:51:47,1359356908,滴滴滴,['滴滴'],1,2,0.4094809889793396,正面,[],[],[],[],[],"[('滴滴', 9.84023464143)]",['滴滴'],False,,0.0,0.0,0.0,0.0,0.0,0,"[('滴滴', '中性', 0.0, '滴滴滴', [])]",无,无,无,无,无,无,无,无,无,无
网易云音乐,晚安,1,鱼脆饼,2025-04-23 17:50:10,1359356908,晚安,['晚安'],1,2,0.4150713980197906,正面,[],[],[],[],[],"[('晚安', 11.2616203224)]",['晚安'],False,,0.0,0.0,0.0,0.0,0.0,0,"[('晚安', '中性', 0.0, '晚安', [])]",中性,无,无,无,无,无,无,无,无,无
网易云音乐,兄弟可以的，干就完了，安安全全的,1,今碗早点睡_,2025-04-23 17:36:34,1359356908,兄弟可以的，干就完了，安安全全的,"['兄弟', '安安全全']",2,2,0.402227520942688,正面,"[('，', 'OTHER', 5, 6), ('，', 'OTHER', 10, 11), ('安安全全', 'OTHER', 11, 15)]",[],[],[],[],"[('兄弟', 5.74560276416)]",['兄弟'],False,,0.0,0.0,0.0,0.0,0.0,0,"[('兄弟', '中性', 0.0, '兄弟可以的，干', []), ('安安全全', '中性', 0.0, '干就完了，安安全全的', [])]",无,无,无,无,无,无,无,无,无,无
网易云音乐,"三字  难重逢.

无所谓无人在意.

好烦  好累 好想哭.

我堆积的思念你能听见吗.

你总说我变了而是我经历了太多.

相遇不一定有结局 但一定有意义.

情绪上头的时候除了崩溃还是崩溃.

周围都是漂亮的花 确实没有必要选我.

",1,ID王欣凯,2025-04-23 17:32:10,1359356908,三字 难重逢 无所谓无人在意 好烦 好累 好想哭 我堆积的思念你能听见吗 你总说我变了而是我经历了太多 相遇不一定有结局 但一定有意义 情绪上头的时候除了崩溃还是崩溃 周围都是漂亮的花 确实没有必要选我,"['三字', '重逢', '无所谓', '无人', '在意', '好烦', '好想哭', '堆积', '思念', '听见', '而是', '经历', '相遇', '一定', '结局', '一定', '意义', '情绪', '上头', '时候', '除了', '崩溃', '崩溃', '周围', '漂亮', '确实', '必要']",27,2,0.4786510169506073,正面,"[(' ', 'OTHER', 2, 3), (' ', 'OTHER', 6, 7), (' ', 'OTHER', 14, 15), (' ', 'OTHER', 17, 18), (' ', 'OTHER', 20, 21), (' ', 'OTHER', 24, 25), (' ', 'OTHER', 36, 37), (' ', 'OTHER', 51, 52), (' ', 'OTHER', 60, 61), (' ', 'OTHER', 67, 68), (' ', 'OTHER', 83, 84), (' ', 'OTHER', 92, 93)]",[],[],[],[],"[('崩溃', 0.94771369227875), ('重逢', 0.59261481526125), ('思念', 0.515731463363125), ('上头', 0.51356861779), ('相遇', 0.5123059485825), ('在意', 0.509058464899375), ('结局', 0.4838488914675), ('堆积', 0.46246174884), ('无人', 0.432479494453125), ('情绪', 0.37855181336375), ('听见', 0.37021222907625), ('经历', 0.3598043547), ('意义', 0.349993793195), ('时候', 0.26804664584), ('没有', 0.194551472821875)]","['崩溃', '重逢', '思念', '上头', '相遇', '在意', '结局', '堆积', '无人', '情绪', '听见', '经历', '意义', '时候', '没有']",True,三字 难重逢 无所谓无人在意 好烦 好累 好想哭 我堆积的思念你能听见吗 你总说我变了而是我经历了太多 相遇不一定有结局 但一定有意义 情绪上头的时候除了崩溃还是崩溃 周围都是漂亮的花 确实没有必要选我。,0.0,0.0,0.0,0.0,0.0,0,"[('无所谓', '中性', 0.0, ' 难重逢 无所谓无人在意 ', []), ('无人', '中性', 0.0, '逢 无所谓无人在意 好烦', []), ('好想哭', '正面', 0.3333333333333333, '烦 好累 好想哭 我堆积的', [('好', 1.0)]), ('思念', '中性', 0.0, ' 我堆积的思念你能听见吗', []), ('经历', '中性', 0.0, '变了而是我经历了太多 相', []), ('结局', '中性', 0.0, '遇不一定有结局 但一定有', []), ('意义', '中性', 0.0, ' 但一定有意义 情绪上头', []), ('情绪', '中性', 0.0, '定有意义 情绪上头的时候', []), ('时候', '中性', 0.0, '情绪上头的时候除了崩溃还', [])]",无,中性,无,无,无,无,无,无,无,无
网易云音乐,"你的语气 我的天气.

泪水打湿我的眼眶 我们也难回到从前.

拧巴的人总在充当明媚的角色.

你总是轻描淡写背后的痛你是句句不提.

还记得吗你说爱我的那年.

可我也讨厌我那阴晴不定的性格.

顺其自然爱自有天意.

如果我是薄情寡义的人 那凌晨流泪的人就不会是我.",1,ID王欣凯,2025-04-23 17:27:25,1359356908,你的语气 我的天气 泪水打湿我的眼眶 我们也难回到从前 拧巴的人总在充当明媚的角色 你总是轻描淡写背后的痛你是句句不提 还记得吗你说爱我的那年 可我也讨厌我那阴晴不定的性格 顺其自然爱自有天意 如果我是薄情寡义的人 那凌晨流泪的人就不会是我,"['语气', '天气', '泪水', '打湿', '眼眶', '我们', '回到', '从前', '充当', '明媚', '角色', '总是', '轻描淡写', '背后', '句句', '不提', '记得', '那年', '讨厌', '阴晴不定', '性格', '顺其自然', '自有', '天意', '薄情', '寡义', '凌晨', '流泪', '不会']",29,2,0.4856957197189331,正面,"[(' ', 'OTHER', 4, 5), (' ', 'OTHER', 9, 10), (' ', 'OTHER', 18, 19), ('从前', 'TIME', 25, 27), (' ', 'OTHER', 27, 28), (' ', 'OTHER', 41, 42), (' ', 'OTHER', 59, 60), (' ', 'OTHER', 71, 72), ('阴晴不定', 'PERSON', 79, 83), (' ', 'OTHER', 86, 87), (' ', 'OTHER', 96, 97), (' ', 'OTHER', 107, 108), ('凌晨', 'TIME', 109, 111)]",['阴晴不定'],[],[],[],"[('寡义', 0.74717296893125), ('薄情', 0.69171651924375), ('打湿', 0.610846454183125), ('天意', 0.5470739484475), ('眼眶', 0.538910187046875), ('讨厌', 0.511272867210625), ('流泪', 0.50125904159875), ('语气', 0.4927825307675), ('泪水', 0.452666662881875), ('自有', 0.445761527520625), ('性格', 0.444834528210625), ('角色', 0.43889694898), ('天气', 0.403746496536875), ('记得', 0.40063426562), ('回到', 0.33644278378375), ('不会', 0.2757325737225)]","['寡义', '薄情', '打湿', '天意', '眼眶', '讨厌', '流泪', '语气', '泪水', '自有', '性格', '角色', '天气', '记得', '回到', '不会']",True,你的语气 我的天气 泪水打湿我的眼眶 我们也难回到从前 拧巴的人总在充当明媚的角色 你总是轻描淡写背后的痛你是句句不提 还记得吗你说爱我的那年 可我也讨厌我那阴晴不定的性格 顺其自然爱自有天意 如果我是薄情寡义的人 那凌晨流泪的人就不会是我。,0.0,0.0,0.0,0.0,0.0,0,"[('语气', '中性', 0.0, '你的语气 我的天气', []), ('天气', '中性', 0.0, '语气 我的天气 泪水打湿', []), ('泪水', '中性', 0.0, '我的天气 泪水打湿我的眼', []), ('眼眶', '中性', 0.0, '水打湿我的眼眶 我们也难', []), ('角色', '中性', 0.0, '充当明媚的角色 你总是轻', []), ('阴晴不定', '中性', 0.0, '也讨厌我那阴晴不定的性格 顺', []), ('性格', '中性', 0.0, '阴晴不定的性格 顺其自然', []), ('天意', '中性', 0.0, '自然爱自有天意 如果我是', []), ('薄情', '中性', 0.0, ' 如果我是薄情寡义的人 ', []), ('寡义', '中性', 0.0, '果我是薄情寡义的人 那凌', []), ('流泪', '中性', 0.0, '人 那凌晨流泪的人就不会', [])]",无,无,无,无,无,无,中性,无,无,无
网易云音乐,"选我吧 稳赢.

共情的不是文案  是曾经的我.

幸福是块昂贵的蛋糕 我始终还未品尝.

你总以为我在跟你妥协 其实我在跟你告别.

在眼泪中 我看清了我们的距离.

可惜爱不是诗 我只能欲言又止.

嘴上说着无所谓 心里怎会不流泪.

突然的早睡 永远代替不开心.",1,ID王欣凯,2025-04-23 17:25:30,1359356908,选我吧 稳赢 共情的不是文案 是曾经的我 幸福是块昂贵的蛋糕 我始终还未品尝 你总以为我在跟你妥协 其实我在跟你告别 在眼泪中 我看清了我们的距离 可惜爱不是诗 我只能欲言又止 嘴上说着无所谓 心里怎会不流泪 突然的早睡 永远代替不开心,"['稳赢', '共情', '不是', '文案', '曾经', '幸福', '昂贵', '蛋糕', '始终', '品尝', '总以为', '妥协', '告别', '眼泪', '看清', '我们', '距离', '可惜', '不是', '只能', '欲言又止', '嘴上', '无所谓', '心里', '怎会', '流泪', '突然', '早睡', '永远', '代替', '开心']",31,2,0.5048725008964539,正面,"[(' ', 'OTHER', 3, 4), (' ', 'OTHER', 6, 7), (' ', 'OTHER', 14, 15), (' ', 'OTHER', 20, 21), (' ', 'OTHER', 30, 31), (' ', 'OTHER', 38, 39), (' ', 'OTHER', 49, 50), (' ', 'OTHER', 58, 59), (' ', 'OTHER', 63, 64), (' ', 'OTHER', 73, 74), (' ', 'OTHER', 80, 81), (' ', 'OTHER', 88, 89), (' ', 'OTHER', 96, 97), (' ', 'OTHER', 104, 105), (' ', 'OTHER', 110, 111)]",[],[],[],[],"[('稳赢', 0.86879235325), ('共情', 0.74717296893125), ('早睡', 0.68476491705), ('文案', 0.63669409908125), ('品尝', 0.56083899792625), ('蛋糕', 0.544930881355), ('开心', 0.50827229101125), ('流泪', 0.50125904159875), ('妥协', 0.496229519521875), ('看清', 0.485590697655625), ('告别', 0.48358517799625), ('可惜', 0.422811894059375), ('代替', 0.409344964096875), ('眼泪', 0.4051935780975), ('距离', 0.380215929154375), ('只能', 0.330829887041875)]","['稳赢', '共情', '早睡', '文案', '品尝', '蛋糕', '开心', '流泪', '妥协', '看清', '告别', '可惜', '代替', '眼泪', '距离', '只能']",True,选我吧 稳赢 共情的不是文案 是曾经的我 幸福是块昂贵的蛋糕 我始终还未品尝 你总以为我在跟你妥协 其实我在跟你告别 在眼泪中 我看清了我们的距离 可惜爱不是诗 我只能欲言又止 嘴上说着无所谓 心里怎会不流泪 突然的早睡 永远代替不开心。,0.0,0.0,0.0,0.0,0.0,0,"[('稳赢', '中性', 0.0, '选我吧 稳赢 共情的不', []), ('共情', '中性', 0.0, '吧 稳赢 共情的不是文案', []), ('文案', '中性', 0.0, '共情的不是文案 是曾经的', []), ('蛋糕', '负面', 0.3333333333333333, '是块昂贵的蛋糕 我始终还', [('昂贵', -1.0)]), ('总以为', '中性', 0.0, '未品尝 你总以为我在跟你妥', []), ('眼泪', '中性', 0.0, '你告别 在眼泪中 我看清', []), ('距离', '中性', 0.0, '清了我们的距离 可惜爱不', []), ('欲言又止', '中性', 0.0, '诗 我只能欲言又止 嘴上说着', []), ('无所谓', '中性', 0.0, ' 嘴上说着无所谓 心里怎会', []), ('流泪', '中性', 0.0, '心里怎会不流泪 突然的早', [])]",无,无,无,无,无,无,中性,无,无,无
网易云音乐,"零下的冬 炽热的爱 又是一个人.

没有靠山的时候就往自己身上靠靠.

陪一根 敬我们不堪的回忆.

可惜我心软 做不到失我者永失.

那一年 我们也说过永远.

没有深清专一只是爱了一个人很久很久.

怎么分了你不是说他是你的挚爱吗

今年的冬天能一起看雪吗.",1,ID王欣凯,2025-04-23 17:24:31,1359356908,零下的冬 炽热的爱 又是一个人 没有靠山的时候就往自己身上靠靠 陪一根 敬我们不堪的回忆 可惜我心软 做不到失我者永失 那一年 我们也说过永远 没有深清专一只是爱了一个人很久很久 怎么分了你不是说他是你的挚爱吗 今年的冬天能一起看雪吗,"['零下', '炽热', '靠山', '时候', '身上', '靠靠', '一根', '我们', '不堪', '回忆', '可惜', '心软', '不到', '我者', '永失', '一年', '我们', '永远', '深清', '专一', '很久很久', '怎么', '不是', '挚爱', '今年', '冬天', '一起', '看雪']",28,2,0.5001164078712463,正面,"[(' ', 'OTHER', 4, 5), (' ', 'OTHER', 9, 10), (' ', 'OTHER', 15, 16), (' ', 'OTHER', 31, 32), (' ', 'OTHER', 35, 36), (' ', 'OTHER', 44, 45), (' ', 'OTHER', 50, 51), (' ', 'OTHER', 59, 60), (' ', 'OTHER', 63, 64), (' ', 'OTHER', 71, 72), (' ', 'OTHER', 89, 90), (' ', 'OTHER', 105, 106), ('今年', 'TIME', 106, 108), ('冬天', 'TIME', 109, 111)]",[],[],[],[],"[('靠靠', 1.2802065363300001), ('挚爱', 1.02371160058), ('靠山', 0.894485059437), ('不堪', 0.7773808467860001), ('回忆', 0.735964765279), ('可惜', 0.676499030495), ('没有', 0.6225647130299999), ('不到', 0.533621926809), ('时候', 0.428874633344)]","['靠靠', '挚爱', '靠山', '不堪', '回忆', '可惜', '没有', '不到', '时候']",True,零下的冬 炽热的爱 又是一个人 没有靠山的时候就往自己身上靠靠 陪一根 敬我们不堪的回忆 可惜我心软 做不到失我者永失 那一年 我们也说过永远 没有深清专一只是爱了一个人很久很久 怎么分了你不是说他是你的挚爱吗 今年的冬天能一起看雪吗。,0.0,0.0,0.0,0.0,0.0,0,"[('靠山', '中性', 0.0, '个人 没有靠山的时候就往', []), ('时候', '中性', 0.0, '没有靠山的时候就往自己身', []), ('挚爱', '中性', 0.0, '说他是你的挚爱吗 今年的', [])]",无,中性,无,无,无,无,无,无,无,无
